Time,Longitude  ,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
3384.0,8.68718234331382,50.09994569104902,724.214063691765,0,0.0,241.74460190210112
3385.0,8.686397023062874,50.09967494748649,724.214063691765,0,0.0,241.74399942305374
3386.0,8.6856117116883,50.09940419862712,724.214063691765,0,0.0,241.74339695621518
3387.0,8.684826409190084,50.09913344447099,724.214063691765,0,0.0,241.74279449639758
3388.0,8.684041115568215,50.098862685018226,724.214063691765,0,0.0,241.7421920455654
3389.0,8.683255830822679,50.098591920268944,724.214063691765,0,0.0,241.74158960484112
3390.0,8.682470554953467,50.098321150223235,724.214063691765,0,0.0,241.74098717272443
3391.0,8.681685287960562,50.09805037488124,724.214063691765,0,0.0,241.74038475165392
3392.0,8.680900029843956,50.097779594243036,724.214063691765,0,0.0,241.73978233638388
3393.0,8.680114780603638,50.097508808308746,724.214063691765,0,0.0,241.7391799325274
3394.0,8.679329540239594,50.09723801707848,724.214063691765,0,0.0,241.7385775363485
3395.0,8.678544308751812,50.096967220552365,724.214063691765,0,0.0,241.73797515163108
3396.0,8.67775908614028,50.096696418730495,724.214063691765,0,0.0,241.73737277472628
3397.0,8.676973872404986,50.09642561161298,724.214063691765,0,0.0,241.73677040680496
3398.0,8.676188667545919,50.096154799199944,724.214063691765,0,0.0,241.7361680489411
3399.0,8.675403471563067,50.095883981491475,724.214063691765,0,0.0,241.73556569888927
3400.0,8.674618284456416,50.09561315848771,724.214063691765,0,0.0,241.73496335932026
3401.0,8.673833106225956,50.095342330188736,724.214063691765,0,0.0,241.73436102830806
3402.0,8.673047936871674,50.09507149659469,724.214063691765,0,0.0,241.7337587077298
3403.0,8.672262776393557,50.09480065770566,724.214063691765,0,0.0,241.73315639384015
3404.0,8.671477624791596,50.09452981352177,724.214063691765,0,0.0,241.73255409173888
3405.0,8.670692482065776,50.094258964043114,724.214063691765,0,0.0,241.7319517968386
3406.0,8.669907348216086,50.09398810926983,724.214063691765,0,0.0,241.7313495133102
3407.0,8.669122223242512,50.093717249202,724.214063691765,0,0.0,241.730747236934
3408.0,8.668337107145048,50.09344638383975,724.214063691765,0,0.0,241.73014496949042
3409.0,8.667551999923674,50.09317551318318,724.214063691765,0,0.0,241.7295427125277
3410.0,8.666766901578383,50.09290463723242,724.214063691765,0,0.0,241.728940464681
3411.0,8.665981812109157,50.09263375598758,724.214063691765,0,0.0,241.72833822685024
3412.0,8.665196731515994,50.09236286944874,724.214063691765,0,0.0,241.7277359957447
3413.0,8.664411659798875,50.09209197761605,724.214063691765,0,0.0,241.72713377568041
3414.0,8.663626596957787,50.091821080489595,724.214063691765,0,0.0,241.7265315652055
3415.0,8.662841542992718,50.091550178069475,724.214063691765,0,0.0,241.72592936123286
3416.0,8.662056497903658,50.09127927035584,724.214063691765,0,0.0,241.72532717025527
3417.0,8.661271461690594,50.09100835734876,724.214063691765,0,0.0,241.72472498488924
3418.0,8.660486434353517,50.09073743904838,724.214063691765,0,0.0,241.72412281046638
3419.0,8.659701415892409,50.090466515454786,724.214063691765,0,0.0,241.72352064488683
3420.0,8.658916406307263,50.09019558656811,724.214063691765,0,0.0,241.72291848911772
3421.0,8.658131405598061,50.08992465238844,724.214063691765,0,0.0,241.72231634233663
3422.0,8.657346413764799,50.089653712915904,724.214063691765,0,0.0,241.72171420447518
3423.0,8.656561430807455,50.0893827681506,724.214063691765,0,0.0,241.72111207611425
3424.0,8.655776456726024,50.08911181809265,724.214063691765,0,0.0,241.72050995579212
3425.0,8.654991491520489,50.08884086274215,724.214063691765,0,0.0,241.71990784613098
3426.0,8.654206535190843,50.08856990209923,724.214063691765,0,0.0,241.7193057453501
3427.0,8.653421587737068,50.088298936163994,724.214063691765,0,0.0,241.71870365336235
3428.0,8.652636649159156,50.08802796493654,724.214063691765,0,0.0,241.7181015696932
3429.0,8.65185171945709,50.08775698841699,724.214063691765,0,0.0,241.71749949654878
3430.0,8.651066798630865,50.08748600660546,724.214063691765,0,0.0,241.71689743321244
3431.0,8.650281886680466,50.08721501950205,724.214063691765,0,0.0,241.71629537675256
3432.0,8.649496983605871,50.086944027106874,724.214063691765,0,0.0,241.71569333193918
3433.0,8.64871208940708,50.08667302942004,724.214063691765,0,0.0,241.71509129557853
3434.0,8.64792720408408,50.08640202644167,724.214063691765,0,0.0,241.71448926679028
3435.0,8.64714232763685,50.08613101817186,724.214063691765,0,0.0,241.71388724936722
3436.0,8.646357460065385,50.08586000461073,724.214063691765,0,0.0,241.7132852388096
3437.0,8.64557260136967,50.085588985758385,724.214063691765,0,0.0,241.71268324059375
3438.0,8.644787751549693,50.08531796161494,724.214063691765,0,0.0,241.71208124864336
3439.0,8.644002910605442,50.08504693218051,724.214063691765,0,0.0,241.71147926771812
3440.0,8.6432180785369,50.08477589745519,724.214063691765,0,0.0,241.71087729404502
3441.0,8.642433255344061,50.08450485743911,724.214063691765,0,0.0,241.71027533223844
3442.0,8.641648441026911,50.08423381213237,724.214063691765,0,0.0,241.70967337856365
3443.0,8.640863635585436,50.083962761535076,724.214063691765,0,0.0,241.7090714330689
3444.0,8.640078839019626,50.08369170564735,724.214063691765,0,0.0,241.70846949734064
3445.0,8.639294051329465,50.083420644469285,724.214063691765,0,0.0,241.70786756974354
3446.0,8.638509272514941,50.08314957800101,724.214063691765,0,0.0,241.70726565318014
3447.0,8.637724502576045,50.082878506242636,724.214063691765,0,0.0,241.70666374623713
